% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
11.044	1	2	1105	5	1	28	9422	0	0
11.046	1	1	1105	7	2	28	9422	0	0
11.047	1	2	1105	8	1	28	9422	0	0
11.048	1	1	1105	9	2	28	9422	0	0
11.049	1	2	1105	10	1	28	9422	0	0
11.05	1	1	1106	1	2	28	9422	0	0
11.051	1	2	1106	2	1	28	9422	0	0
11.052	1	1	1106	3	2	28	9422	0	0
11.053	1	2	1106	4	1	28	9422	0	0
11.055	1	1	1106	6	2	28	9422	0	0
11.056	1	2	1106	7	1	28	9422	0	0
11.057	1	1	1106	8	2	28	9422	0	0
11.058	1	2	1106	9	1	28	9422	0	0
11.059	1	1	1106	10	2	28	9422	0	0
11.06	1	2	1107	1	1	28	9422	0	0
11.061	1	1	1107	2	2	28	9422	0	0
11.062	1	2	1107	3	1	28	9422	0	0
11.064	1	1	1107	5	2	28	9422	0	0
11.065	1	2	1107	6	1	28	9422	0	0
11.066	1	1	1107	7	2	28	9422	0	0
11.067	1	2	1107	8	1	28	9422	0	0
11.068	1	1	1107	9	2	28	9422	0	0
11.069	1	2	1107	10	1	28	9422	0	0
11.07	1	1	1108	1	2	28	9422	0	0
11.071	1	2	1108	2	1	28	9422	0	0
11.072	1	1	1108	3	2	28	9422	0	0
11.073	1	2	1108	4	1	28	9422	0	0
11.075	1	1	1108	6	2	28	9422	0	0
11.076	1	2	1108	7	1	28	9422	0	0
11.077	1	1	1108	8	2	28	9422	0	0
11.078	1	2	1108	9	1	28	9422	0	0
11.079	1	1	1108	10	2	28	9422	0	0
11.08	1	2	1109	1	1	28	9422	0	0
11.081	1	1	1109	2	2	28	9422	0	0
11.082	1	2	1109	3	1	28	9422	0	0
11.084	1	1	1109	5	2	28	9422	0	0
11.085	1	2	1109	6	1	28	9422	0	0
11.086	1	1	1109	7	2	28	9422	0	0
11.087	1	2	1109	8	1	28	9422	0	0
11.088	1	1	1109	9	2	28	9422	0	0
11.089	1	2	1109	10	1	28	9422	0	0
11.09	1	1	1110	1	2	28	9422	0	0
11.091	1	2	1110	2	1	28	9422	0	0
11.093	1	1	1110	4	2	28	9422	0	0
11.094	1	2	1110	5	1	28	9422	0	0
11.095	1	1	1110	6	2	28	9422	0	0
11.096	1	2	1110	7	1	28	9422	0	0
11.097	1	1	1110	8	2	28	9422	0	0
11.098	1	2	1110	9	1	28	9422	0	0
11.099	1	1	1110	10	2	28	9422	0	0
11.1	1	2	1111	1	1	28	9422	0	0
11.102	1	1	1111	3	2	28	9422	0	0
11.103	1	2	1111	4	1	28	9422	0	0
11.104	1	1	1111	5	2	28	9422	0	0
11.105	1	2	1111	6	1	28	9422	0	0
11.106	1	1	1111	7	2	28	9422	0	0
11.107	1	2	1111	8	1	28	9422	0	0
11.108	1	1	1111	9	2	28	9422	0	0
11.109	1	2	1111	10	1	28	9422	0	0
11.111	1	1	1112	2	2	28	9422	0	0
11.112	1	2	1112	3	1	28	9422	0	0
11.113	1	1	1112	4	2	28	9422	0	0
11.114	1	2	1112	5	1	28	9422	0	0
11.115	1	1	1112	6	2	28	9422	0	0
11.116	1	2	1112	7	1	28	9422	0	0
11.117	1	1	1112	8	2	28	9422	0	0
11.118	1	2	1112	9	1	28	9422	0	0
11.12	1	1	1113	1	2	28	9422	0	0
11.121	1	2	1113	2	1	28	9422	0	0
11.122	1	1	1113	3	2	28	9422	0	0
11.123	1	2	1113	4	1	28	9422	0	0
11.124	1	1	1113	5	2	28	9422	0	0
11.125	1	2	1113	6	1	28	9422	0	0
11.126	1	1	1113	7	2	28	9422	0	0
11.127	1	2	1113	8	1	28	9422	0	0
11.128	1	1	1113	9	2	28	9422	0	0
11.129	1	2	1113	10	1	28	9422	0	0
11.131	1	1	1114	2	2	28	9422	0	0
11.132	1	2	1114	3	1	28	9422	0	0
11.133	1	1	1114	4	2	28	9422	0	0
11.134	1	2	1114	5	1	28	9422	0	0
11.135	1	1	1114	6	2	28	9422	0	0
11.136	1	2	1114	7	1	28	9422	0	0
11.137	1	1	1114	8	2	28	9422	0	0
11.138	1	2	1114	9	1	28	9422	0	0
11.14	1	1	1115	1	2	28	9422	0	0
11.141	1	2	1115	2	1	28	9422	0	0
11.142	1	1	1115	3	2	28	9422	0	0
11.143	1	2	1115	4	1	28	9422	0	0
11.144	1	1	1115	5	2	28	9422	0	0
11.145	1	2	1115	6	1	28	9422	0	0
11.146	1	1	1115	7	2	28	9422	0	0
11.147	1	2	1115	8	1	28	9422	0	0
11.149	1	1	1115	10	2	28	9422	0	0
11.15	1	2	1116	1	1	28	9422	0	0
11.151	1	1	1116	2	2	28	9422	0	0
11.152	1	2	1116	3	1	28	9422	0	0
11.153	1	1	1116	4	2	28	9422	0	0
11.154	1	2	1116	5	1	28	9422	0	0
11.155	1	1	1116	6	2	28	9422	0	0
11.156	1	2	1116	7	1	28	9422	0	0
11.158	1	1	1116	9	2	28	9422	0	0
11.159	1	2	1116	10	1	28	9422	0	0
11.16	1	1	1117	1	2	28	9422	0	0
11.161	1	2	1117	2	1	28	9422	0	0
11.162	1	1	1117	3	2	28	9422	0	0
11.163	1	2	1117	4	1	28	9422	0	0
11.164	1	1	1117	5	2	28	9422	0	0
11.165	1	2	1117	6	1	28	9422	0	0
11.167	1	1	1117	8	2	28	9422	0	0
11.168	1	2	1117	9	1	28	9422	0	0
11.169	1	1	1117	10	2	28	9422	0	0
11.17	1	2	1118	1	1	28	9422	0	0
11.171	1	1	1118	2	2	28	9422	0	0
11.172	1	2	1118	3	1	28	9422	0	0
11.173	1	1	1118	4	2	28	9422	0	0
11.174	1	2	1118	5	1	28	9422	0	0
11.176	1	1	1118	7	2	28	9422	0	0
11.177	1	2	1118	8	1	28	9422	0	0
11.178	1	1	1118	9	2	28	9422	0	0
11.179	1	2	1118	10	1	28	9422	0	0
11.18	1	1	1119	1	2	28	9422	0	0
11.181	1	2	1119	2	1	28	9422	0	0
11.182	1	1	1119	3	2	28	9422	0	0
11.183	1	2	1119	4	1	28	9422	0	0
11.184	1	1	1119	5	2	28	9422	0	0
11.185	1	2	1119	6	1	28	9422	0	0
11.187	1	1	1119	8	2	28	9422	0	0
11.188	1	2	1119	9	1	28	9422	0	0
11.189	1	1	1119	10	2	28	9422	0	0
11.19	1	2	1120	1	1	28	9422	0	0
11.191	1	1	1120	2	2	28	9422	0	0
11.192	1	2	1120	3	1	28	9422	0	0
11.193	1	1	1120	4	2	28	9422	0	0
11.194	1	2	1120	5	1	28	9422	0	0
11.196	1	1	1120	7	2	28	9422	0	0
11.197	1	2	1120	8	1	28	9422	0	0
11.198	1	1	1120	9	2	28	9422	0	0
11.199	1	2	1120	10	1	28	9422	0	0
11.2	1	1	1121	1	2	28	9422	0	0
11.201	1	2	1121	2	1	28	9422	0	0
11.202	1	1	1121	3	2	28	9422	0	0
11.203	1	2	1121	4	1	28	9422	0	0
11.205	1	1	1121	6	2	28	9422	0	0
11.206	1	2	1121	7	1	28	9422	0	0
11.207	1	1	1121	8	2	28	9422	0	0
11.208	1	2	1121	9	1	28	9422	0	0
11.209	1	1	1121	10	2	28	9422	0	0
11.21	1	2	1122	1	1	28	9422	0	0
11.211	1	1	1122	2	2	28	9422	0	0
11.212	1	2	1122	3	1	28	9422	0	0
11.214	1	1	1122	5	2	28	9422	0	0
11.215	1	2	1122	6	1	28	9422	0	0
11.216	1	1	1122	7	2	28	9422	0	0
11.217	1	2	1122	8	1	28	9422	0	0
11.218	1	1	1122	9	2	28	9422	0	0
11.219	1	2	1122	10	1	28	9422	0	0
11.22	1	1	1123	1	2	28	9422	0	0
11.221	1	2	1123	2	1	28	9422	0	0
11.223	1	1	1123	4	2	28	9422	0	0
11.224	1	2	1123	5	1	28	9422	0	0
11.225	1	1	1123	6	2	28	9422	0	0
11.226	1	2	1123	7	1	28	9422	0	0
11.227	1	1	1123	8	2	28	9422	0	0
11.228	1	2	1123	9	1	28	9422	0	0
11.229	1	1	1123	10	2	28	9422	0	0
11.23	1	2	1124	1	1	28	9422	0	0
11.232	1	1	1124	3	2	28	9422	0	0
11.233	1	2	1124	4	1	28	9422	0	0
11.234	1	1	1124	5	2	28	9422	0	0
11.235	1	2	1124	6	1	28	9422	0	0
11.236	1	1	1124	7	2	28	9422	0	0
11.237	1	2	1124	8	1	28	9422	0	0
11.238	1	1	1124	9	2	28	9422	0	0
11.239	1	2	1124	10	1	28	9422	0	0
11.24	1	1	1125	1	2	28	9422	0	0
11.241	1	2	1125	2	1	28	9422	0	0
11.243	1	1	1125	4	2	28	9422	0	0
11.244	1	2	1125	5	1	28	9422	0	0
11.245	1	1	1125	6	2	28	9422	0	0
11.246	1	2	1125	7	1	28	9422	0	0
11.247	1	1	1125	8	2	28	9422	0	0
11.248	1	2	1125	9	1	28	9422	0	0
11.249	1	1	1125	10	2	28	9422	0	0
11.25	1	2	1126	1	1	28	9422	0	0
11.252	1	1	1126	3	2	28	9422	0	0
11.253	1	2	1126	4	1	28	9422	0	0
11.254	1	1	1126	5	2	28	9422	0	0
11.255	1	2	1126	6	1	28	9422	0	0
11.256	1	1	1126	7	2	28	9422	0	0
11.257	1	2	1126	8	1	28	9422	0	0
11.258	1	1	1126	9	2	28	9422	0	0
11.259	1	2	1126	10	1	28	9422	0	0
11.261	1	1	1127	2	2	28	9422	0	0
11.262	1	2	1127	3	1	28	9422	0	0
11.263	1	1	1127	4	2	28	9422	0	0
11.264	1	2	1127	5	1	28	9422	0	0
11.265	1	1	1127	6	2	28	9422	0	0
11.266	1	2	1127	7	1	28	9422	0	0
11.267	1	1	1127	8	2	28	9422	0	0
11.268	1	2	1127	9	1	28	9422	0	0
11.27	1	1	1128	1	2	28	9422	0	0
11.271	1	2	1128	2	1	28	9422	0	0
11.272	1	1	1128	3	2	28	9422	0	0
11.273	1	2	1128	4	1	28	9422	0	0
11.274	1	1	1128	5	2	28	9422	0	0
11.275	1	2	1128	6	1	28	9422	0	0
11.276	1	1	1128	7	2	28	9422	0	0
11.277	1	2	1128	8	1	28	9422	0	0
11.279	1	1	1128	10	2	28	9422	0	0
11.28	1	2	1129	1	1	28	9422	0	0
11.281	1	1	1129	2	2	28	9422	0	0
11.282	1	2	1129	3	1	28	9422	0	0
11.283	1	1	1129	4	2	28	9422	0	0
11.284	1	2	1129	5	1	28	9422	0	0
11.285	1	1	1129	6	2	28	9422	0	0
11.286	1	2	1129	7	1	28	9422	0	0
11.288	1	1	1129	9	2	28	9422	0	0
11.289	1	2	1129	10	1	28	9422	0	0
11.29	1	1	1130	1	2	28	9422	0	0
11.291	1	2	1130	2	1	28	9422	0	0
11.292	1	1	1130	3	2	28	9422	0	0
11.293	1	2	1130	4	1	28	9422	0	0
11.294	1	1	1130	5	2	28	9422	0	0
11.295	1	2	1130	6	1	28	9422	0	0
11.296	1	1	1130	7	2	28	9422	0	0
11.297	1	2	1130	8	1	28	9422	0	0
11.299	1	1	1130	10	2	28	9422	0	0
11.3	1	2	1131	1	1	28	9422	0	0
11.301	1	1	1131	2	2	28	9422	0	0
11.302	1	2	1131	3	1	28	9422	0	0
11.303	1	1	1131	4	2	28	9422	0	0
11.304	1	2	1131	5	1	28	9422	0	0
11.305	1	1	1131	6	2	28	9422	0	0
11.306	1	2	1131	7	1	28	9422	0	0
11.308	1	1	1131	9	2	28	9422	0	0
11.309	1	2	1131	10	1	28	9422	0	0
11.31	1	1	1132	1	2	28	9422	0	0
11.311	1	2	1132	2	1	28	9422	0	0
11.312	1	1	1132	3	2	28	9422	0	0
11.313	1	2	1132	4	1	28	9422	0	0
11.314	1	1	1132	5	2	28	9422	0	0
11.315	1	2	1132	6	1	28	9422	0	0
11.317	1	1	1132	8	2	28	9422	0	0
11.318	1	2	1132	9	1	28	9422	0	0
11.319	1	1	1132	10	2	28	9422	0	0
11.32	1	2	1133	1	1	28	9422	0	0
11.321	1	1	1133	2	2	28	9422	0	0
11.322	1	2	1133	3	1	28	9422	0	0
11.323	1	1	1133	4	2	28	9422	0	0
11.324	1	2	1133	5	1	28	9422	0	0
11.326	1	1	1133	7	2	28	9422	0	0
11.327	1	2	1133	8	1	28	9422	0	0
11.328	1	1	1133	9	2	28	9422	0	0
11.329	1	2	1133	10	1	28	9422	0	0
11.33	1	1	1134	1	2	28	9422	0	0
11.331	1	2	1134	2	1	28	9422	0	0
11.332	1	1	1134	3	2	28	9422	0	0
11.333	1	2	1134	4	1	28	9422	0	0
11.335	1	1	1134	6	2	28	9422	0	0
11.336	1	2	1134	7	1	28	9422	0	0
11.337	1	1	1134	8	2	28	9422	0	0
11.338	1	2	1134	9	1	28	9422	0	0
11.339	1	1	1134	10	2	28	9422	0	0
11.34	1	2	1135	1	1	28	9422	0	0
11.341	1	1	1135	2	2	28	9422	0	0
11.342	1	2	1135	3	1	28	9422	0	0
11.344	1	1	1135	5	2	28	9422	0	0
11.345	1	2	1135	6	1	28	9422	0	0
11.346	1	1	1135	7	2	28	9422	0	0
11.347	1	2	1135	8	1	28	9422	0	0
11.348	1	1	1135	9	2	28	9422	0	0
11.349	1	2	1135	10	1	28	9422	0	0
11.35	1	1	1136	1	2	28	9422	0	0
11.351	1	2	1136	2	1	28	9422	0	0
11.352	1	1	1136	3	2	28	9422	0	0
11.353	1	2	1136	4	1	28	9422	0	0
11.355	1	1	1136	6	2	28	9422	0	0
11.356	1	2	1136	7	1	28	9422	0	0
11.357	1	1	1136	8	2	28	9422	0	0
11.358	1	2	1136	9	1	28	9422	0	0
11.359	1	1	1136	10	2	28	9422	0	0
11.36	1	2	1137	1	1	28	9422	0	0
11.361	1	1	1137	2	2	28	9422	0	0
11.362	1	2	1137	3	1	28	9422	0	0
11.364	1	1	1137	5	2	28	9422	0	0
11.365	1	2	1137	6	1	28	9422	0	0
11.366	1	1	1137	7	2	28	9422	0	0
11.367	1	2	1137	8	1	28	9422	0	0
11.368	1	1	1137	9	2	28	9422	0	0
11.369	1	2	1137	10	1	28	9422	0	0
11.37	1	1	1138	1	2	28	9422	0	0
11.371	1	2	1138	2	1	28	9422	0	0
11.373	1	1	1138	4	2	28	9422	0	0
11.374	1	2	1138	5	1	28	9422	0	0
11.375	1	1	1138	6	2	28	9422	0	0
11.376	1	2	1138	7	1	28	9422	0	0
11.377	1	1	1138	8	2	28	9422	0	0
11.378	1	2	1138	9	1	28	9422	0	0
11.379	1	1	1138	10	2	28	9422	0	0
11.38	1	2	1139	1	1	28	9422	0	0
11.382	1	1	1139	3	2	28	9422	0	0
11.383	1	2	1139	4	1	28	9422	0	0
11.384	1	1	1139	5	2	28	9422	0	0
11.385	1	2	1139	6	1	28	9422	0	0
11.386	1	1	1139	7	2	28	9422	0	0
11.387	1	2	1139	8	1	28	9422	0	0
11.388	1	1	1139	9	2	28	9422	0	0
11.389	1	2	1139	10	1	28	9422	0	0
11.391	1	1	1140	2	2	28	9422	0	0
11.392	1	2	1140	3	1	28	9422	0	0
11.393	1	1	1140	4	2	28	9422	0	0
11.394	1	2	1140	5	1	28	9422	0	0
11.395	1	1	1140	6	2	28	9422	0	0
11.396	1	2	1140	7	1	28	9422	0	0
11.397	1	1	1140	8	2	28	9422	0	0
11.398	1	2	1140	9	1	28	9422	0	0
11.4	1	1	1141	1	2	28	9422	0	0
11.401	1	2	1141	2	1	28	9422	0	0
11.402	1	1	1141	3	2	28	9422	0	0
11.403	1	2	1141	4	1	28	9422	0	0
11.404	1	1	1141	5	2	28	9422	0	0
11.405	1	2	1141	6	1	28	9422	0	0
11.406	1	1	1141	7	2	28	9422	0	0
11.407	1	2	1141	8	1	28	9422	0	0
11.408	1	1	1141	9	2	28	9422	0	0
11.409	1	2	1141	10	1	28	9422	0	0
11.411	1	1	1142	2	2	28	9422	0	0
11.412	1	2	1142	3	1	28	9422	0	0
11.413	1	1	1142	4	2	28	9422	0	0
11.414	1	2	1142	5	1	28	9422	0	0
11.415	1	1	1142	6	2	28	9422	0	0
11.416	1	2	1142	7	1	28	9422	0	0
11.417	1	1	1142	8	2	28	9422	0	0
11.418	1	2	1142	9	1	28	9422	0	0
11.42	1	1	1143	1	2	28	9422	0	0
11.421	1	2	1143	2	1	28	9422	0	0
11.422	1	1	1143	3	2	28	9422	0	0
11.423	1	2	1143	4	1	28	9422	0	0
11.424	1	1	1143	5	2	28	9422	0	0
11.425	1	2	1143	6	1	28	9422	0	0
11.426	1	1	1143	7	2	28	9422	0	0
11.427	1	2	1143	8	1	28	9422	0	0
11.429	1	1	1143	10	2	28	9422	0	0
11.43	1	2	1144	1	1	28	9422	0	0
11.431	1	1	1144	2	2	28	9422	0	0
11.432	1	2	1144	3	1	28	9422	0	0
11.433	1	1	1144	4	2	28	9422	0	0
11.434	1	2	1144	5	1	28	9422	0	0
11.435	1	1	1144	6	2	28	9422	0	0
11.436	1	2	1144	7	1	28	9422	0	0
11.438	1	1	1144	9	2	28	9422	0	0
11.439	1	2	1144	10	1	28	9422	0	0
11.44	1	1	1145	1	2	28	9422	0	0
11.441	1	2	1145	2	1	28	9422	0	0
11.442	1	1	1145	3	2	28	9422	0	0
11.443	1	2	1145	4	1	28	9422	0	0
11.444	1	1	1145	5	2	28	9422	0	0
11.445	1	2	1145	6	1	28	9422	0	0
11.447	1	1	1145	8	2	28	9422	0	0
11.448	1	2	1145	9	1	28	9422	0	0
11.449	1	1	1145	10	2	28	9422	0	0
11.45	1	2	1146	1	1	28	9422	0	0
11.451	1	1	1146	2	2	28	9422	0	0
11.452	1	2	1146	3	1	28	9422	0	0
11.453	1	1	1146	4	2	28	9422	0	0
11.454	1	2	1146	5	1	28	9422	0	0
11.456	1	1	1146	7	2	28	9422	0	0
11.457	1	2	1146	8	1	28	9422	0	0
11.458	1	1	1146	9	2	28	9422	0	0
11.459	1	2	1146	10	1	28	9422	0	0
11.46	1	1	1147	1	2	28	9422	0	0
11.461	1	2	1147	2	1	28	9422	0	0
11.462	1	1	1147	3	2	28	9422	0	0
11.463	1	2	1147	4	1	28	9422	0	0
11.464	1	1	1147	5	2	28	9422	0	0
11.465	1	2	1147	6	1	28	9422	0	0
11.467	1	1	1147	8	2	28	9422	0	0
11.468	1	2	1147	9	1	28	9422	0	0
11.469	1	1	1147	10	2	28	9422	0	0
11.47	1	2	1148	1	1	28	9422	0	0
11.471	1	1	1148	2	2	28	9422	0	0
11.472	1	2	1148	3	1	28	9422	0	0
11.473	1	1	1148	4	2	28	9422	0	0
11.474	1	2	1148	5	1	28	9422	0	0
11.476	1	1	1148	7	2	28	9422	0	0
11.477	1	2	1148	8	1	28	9422	0	0
11.478	1	1	1148	9	2	28	9422	0	0
11.479	1	2	1148	10	1	28	9422	0	0
11.48	1	1	1149	1	2	28	9422	0	0
11.481	1	2	1149	2	1	28	9422	0	0
11.482	1	1	1149	3	2	28	9422	0	0
11.483	1	2	1149	4	1	28	9422	0	0
11.485	1	1	1149	6	2	28	9422	0	0
11.486	1	2	1149	7	1	28	9422	0	0
11.487	1	1	1149	8	2	28	9422	0	0
11.488	1	2	1149	9	1	28	9422	0	0
11.489	1	1	1149	10	2	28	9422	0	0
11.49	1	2	1150	1	1	28	9422	0	0
11.491	1	1	1150	2	2	28	9422	0	0
11.492	1	2	1150	3	1	28	9422	0	0
11.494	1	1	1150	5	2	28	9422	0	0
11.495	1	2	1150	6	1	28	9422	0	0
11.496	1	1	1150	7	2	28	9422	0	0
11.497	1	2	1150	8	1	28	9422	0	0
11.498	1	1	1150	9	2	28	9422	0	0
11.499	1	2	1150	10	1	28	9422	0	0
11.5	1	1	1151	1	2	28	9422	0	0
11.501	1	2	1151	2	1	28	9422	0	0
11.503	1	1	1151	4	2	28	9422	0	0
11.504	1	2	1151	5	1	28	9422	0	0
11.505	1	1	1151	6	2	28	9422	0	0
11.506	1	2	1151	7	1	28	9422	0	0
11.507	1	1	1151	8	2	28	9422	0	0
11.508	1	2	1151	9	1	28	9422	0	0
11.509	1	1	1151	10	2	28	9422	0	0
11.51	1	2	1152	1	1	28	9422	0	0
11.512	1	1	1152	3	2	28	9422	0	0
11.513	1	2	1152	4	1	28	9422	0	0
11.514	1	1	1152	5	2	28	9422	0	0
11.515	1	2	1152	6	1	28	9422	0	0
11.516	1	1	1152	7	2	28	9422	0	0
11.517	1	2	1152	8	1	28	9422	0	0
11.518	1	1	1152	9	2	28	9422	0	0
11.519	1	2	1152	10	1	28	9422	0	0
11.52	1	1	1153	1	2	28	9422	0	0
11.521	1	2	1153	2	1	28	9422	0	0
11.523	1	1	1153	4	2	28	9422	0	0
11.524	1	2	1153	5	1	28	9422	0	0
11.525	1	1	1153	6	2	28	9422	0	0
11.526	1	2	1153	7	1	28	9422	0	0
11.527	1	1	1153	8	2	28	9422	0	0
11.528	1	2	1153	9	1	28	9422	0	0
11.529	1	1	1153	10	2	28	9422	0	0
11.53	1	2	1154	1	1	28	9422	0	0
11.532	1	1	1154	3	2	28	9422	0	0
11.533	1	2	1154	4	1	28	9422	0	0
11.534	1	1	1154	5	2	28	9422	0	0
11.535	1	2	1154	6	1	28	9422	0	0
11.536	1	1	1154	7	2	28	9422	0	0
11.537	1	2	1154	8	1	28	9422	0	0
11.538	1	1	1154	9	2	28	9422	0	0
11.539	1	2	1154	10	1	28	9422	0	0
11.541	1	1	1155	2	2	28	9422	0	0
11.542	1	2	1155	3	1	28	9422	0	0
11.543	1	1	1155	4	2	28	9422	0	0
11.544	1	2	1155	5	1	28	9422	0	0
11.545	1	1	1155	6	2	28	9422	0	0
11.546	1	2	1155	7	1	28	9422	0	0
11.547	1	1	1155	8	2	28	9422	0	0
11.548	1	2	1155	9	1	28	9422	0	0
11.55	1	1	1156	1	2	28	9422	0	0
11.551	1	2	1156	2	1	28	9422	0	0
11.552	1	1	1156	3	2	28	9422	0	0
11.553	1	2	1156	4	1	28	9422	0	0
11.554	1	1	1156	5	2	28	9422	0	0
11.555	1	2	1156	6	1	28	9422	0	0
11.556	1	1	1156	7	2	28	9422	0	0
11.557	1	2	1156	8	1	28	9422	0	0
11.559	1	1	1156	10	2	28	9422	0	0
11.56	1	2	1157	1	1	28	9422	0	0
11.561	1	1	1157	2	2	28	9422	0	0
11.562	1	2	1157	3	1	28	9422	0	0
11.563	1	1	1157	4	2	28	9422	0	0
11.564	1	2	1157	5	1	28	9422	0	0
11.565	1	1	1157	6	2	28	9422	0	0
11.566	1	2	1157	7	1	28	9422	0	0
11.568	1	1	1157	9	2	28	9422	0	0
11.569	1	2	1157	10	1	28	9422	0	0
11.57	1	1	1158	1	2	28	9422	0	0
11.571	1	2	1158	2	1	28	9422	0	0
11.572	1	1	1158	3	2	28	9422	0	0
11.573	1	2	1158	4	1	28	9422	0	0
11.574	1	1	1158	5	2	28	9422	0	0
11.575	1	2	1158	6	1	28	9422	0	0
11.576	1	1	1158	7	2	28	9422	0	0
11.577	1	2	1158	8	1	28	9422	0	0
11.579	1	1	1158	10	2	28	9422	0	0
11.58	1	2	1159	1	1	28	9422	0	0
11.581	1	1	1159	2	2	28	9422	0	0
11.582	1	2	1159	3	1	28	9422	0	0
11.583	1	1	1159	4	2	28	9422	0	0
11.584	1	2	1159	5	1	28	9422	0	0
11.585	1	1	1159	6	2	28	9422	0	0
11.586	1	2	1159	7	1	28	9422	0	0
11.588	1	1	1159	9	2	28	9422	0	0
11.589	1	2	1159	10	1	28	9422	0	0
11.59	1	1	1160	1	2	28	9422	0	0
11.591	1	2	1160	2	1	28	9422	0	0
11.592	1	1	1160	3	2	28	9422	0	0
11.593	1	2	1160	4	1	28	9422	0	0
11.594	1	1	1160	5	2	28	9422	0	0
11.595	1	2	1160	6	1	28	9422	0	0
11.597	1	1	1160	8	2	28	9422	0	0
11.598	1	2	1160	9	1	28	9422	0	0
11.599	1	1	1160	10	2	28	9422	0	0
11.6	1	2	1161	1	1	28	9422	0	0
11.601	1	1	1161	2	2	28	9422	0	0
11.602	1	2	1161	3	1	28	9422	0	0
11.603	1	1	1161	4	2	28	9422	0	0
11.604	1	2	1161	5	1	28	9422	0	0
11.606	1	1	1161	7	2	28	9422	0	0
11.607	1	2	1161	8	1	28	9422	0	0
11.608	1	1	1161	9	2	28	9422	0	0
11.609	1	2	1161	10	1	28	9422	0	0
11.61	1	1	1162	1	2	28	9422	0	0
11.611	1	2	1162	2	1	28	9422	0	0
11.612	1	1	1162	3	2	28	9422	0	0
11.613	1	2	1162	4	1	28	9422	0	0
11.615	1	1	1162	6	2	28	9422	0	0
11.616	1	2	1162	7	1	28	9422	0	0
11.617	1	1	1162	8	2	28	9422	0	0
11.618	1	2	1162	9	1	28	9422	0	0
11.619	1	1	1162	10	2	28	9422	0	0
11.62	1	2	1163	1	1	28	9422	0	0
11.621	1	1	1163	2	2	28	9422	0	0
11.622	1	2	1163	3	1	28	9422	0	0
11.624	1	1	1163	5	2	28	9422	0	0
11.625	1	2	1163	6	1	28	9422	0	0
11.626	1	1	1163	7	2	28	9422	0	0
11.627	1	2	1163	8	1	28	9422	0	0
11.628	1	1	1163	9	2	28	9422	0	0
11.629	1	2	1163	10	1	28	9422	0	0
11.63	1	1	1164	1	2	28	9422	0	0
11.631	1	2	1164	2	1	28	9422	0	0
11.632	1	1	1164	3	2	28	9422	0	0
11.633	1	2	1164	4	1	28	9422	0	0
11.635	1	1	1164	6	2	28	9422	0	0
11.636	1	2	1164	7	1	28	9422	0	0
11.637	1	1	1164	8	2	28	9422	0	0
11.638	1	2	1164	9	1	28	9422	0	0
11.639	1	1	1164	10	2	28	9422	0	0
11.64	1	2	1165	1	1	28	9422	0	0
11.641	1	1	1165	2	2	28	9422	0	0
11.642	1	2	1165	3	1	28	9422	0	0
11.644	1	1	1165	5	2	28	9422	0	0
11.645	1	2	1165	6	1	28	9422	0	0
11.646	1	1	1165	7	2	28	9422	0	0
11.647	1	2	1165	8	1	28	9422	0	0
11.648	1	1	1165	9	2	28	9422	0	0
11.649	1	2	1165	10	1	28	9422	0	0
11.65	1	1	1166	1	2	28	9422	0	0
11.651	1	2	1166	2	1	28	9422	0	0
11.653	1	1	1166	4	2	28	9422	0	0
11.654	1	2	1166	5	1	28	9422	0	0
11.655	1	1	1166	6	2	28	9422	0	0
11.656	1	2	1166	7	1	28	9422	0	0
11.657	1	1	1166	8	2	28	9422	0	0
11.658	1	2	1166	9	1	28	9422	0	0
11.659	1	1	1166	10	2	28	9422	0	0
11.66	1	2	1167	1	1	28	9422	0	0
11.662	1	1	1167	3	2	28	9422	0	0
11.663	1	2	1167	4	1	28	9422	0	0
11.664	1	1	1167	5	2	28	9422	0	0
11.665	1	2	1167	6	1	28	9422	0	0
11.666	1	1	1167	7	2	28	9422	0	0
11.667	1	2	1167	8	1	28	9422	0	0
11.668	1	1	1167	9	2	28	9422	0	0
11.669	1	2	1167	10	1	28	9422	0	0
11.671	1	1	1168	2	2	28	9422	0	0
11.672	1	2	1168	3	1	28	9422	0	0
11.673	1	1	1168	4	2	28	9422	0	0
11.674	1	2	1168	5	1	28	9422	0	0
11.675	1	1	1168	6	2	28	9422	0	0
11.676	1	2	1168	7	1	28	9422	0	0
11.677	1	1	1168	8	2	28	9422	0	0
11.678	1	2	1168	9	1	28	9422	0	0
11.68	1	1	1169	1	2	28	9422	0	0
11.681	1	2	1169	2	1	28	9422	0	0
11.682	1	1	1169	3	2	28	9422	0	0
11.683	1	2	1169	4	1	28	9422	0	0
11.684	1	1	1169	5	2	28	9422	0	0
11.685	1	2	1169	6	1	28	9422	0	0
11.686	1	1	1169	7	2	28	9422	0	0
11.687	1	2	1169	8	1	28	9422	0	0
11.688	1	1	1169	9	2	28	9422	0	0
11.689	1	2	1169	10	1	28	9422	0	0
11.691	1	1	1170	2	2	28	9422	0	0
11.692	1	2	1170	3	1	28	9422	0	0
11.693	1	1	1170	4	2	28	9422	0	0
11.694	1	2	1170	5	1	28	9422	0	0
